,age,education,marital-status,occupation,relationship,gender,hours-per-week,income,capital-margin,Private,Without-pay,gov,self-emp,Amer-Indian-Eskimo,Asian-Pac-Islander,Black,Other,White
4534,2,1,2,11,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4535,1,2,1,6,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4536,3,1,2,0,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4537,2,1,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4538,1,1,2,7,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4539,2,1,2,7,1,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4540,1,1,0,9,1,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4541,3,0,2,7,1,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4542,2,1,1,2,0,0,1,1,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4543,3,1,2,7,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4544,2,3,1,3,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4545,1,1,0,7,1,0,0,0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4546,1,1,0,7,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4547,2,1,1,10,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4548,3,1,1,2,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4549,2,1,2,2,1,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4550,2,2,1,12,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4551,2,2,0,9,1,1,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4552,3,1,1,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4553,3,1,1,13,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4554,1,0,0,11,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4555,1,1,1,2,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4556,2,1,1,2,0,0,1,1,-1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4557,1,1,0,11,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4558,2,2,1,9,0,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4559,1,0,1,2,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4560,1,0,0,2,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4561,1,2,1,2,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4562,1,1,0,0,1,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4563,1,1,0,11,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4564,3,2,0,9,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4565,3,3,2,11,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4566,1,0,0,13,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4567,2,1,2,2,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4568,3,1,2,7,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4569,1,1,1,2,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4570,3,1,1,3,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4571,2,2,1,3,0,0,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4572,2,1,0,2,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4573,1,2,0,7,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4574,1,2,0,9,1,1,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4575,2,1,0,9,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4576,3,1,2,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4577,1,4,0,9,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4578,3,1,1,6,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4579,2,1,1,2,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4580,3,3,1,9,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4581,3,1,1,2,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4582,2,1,1,11,0,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4583,1,1,0,7,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4584,3,3,1,9,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4585,2,2,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4586,1,0,2,11,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4587,2,2,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4588,2,1,1,2,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4589,1,2,0,7,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4590,2,1,1,3,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4591,3,1,2,11,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4592,1,1,0,2,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4593,1,1,0,8,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4594,3,2,1,9,0,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4595,3,2,2,12,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4596,3,3,2,9,1,1,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4597,3,3,1,11,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4598,3,1,1,9,0,0,1,1,-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4599,1,2,1,9,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4600,2,1,0,2,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4601,3,1,1,13,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4602,3,1,1,5,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4603,2,1,2,2,1,0,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4604,2,1,1,2,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4605,2,1,1,7,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4606,2,3,1,12,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4607,1,1,2,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4608,2,2,1,3,0,0,1,1,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4609,2,3,1,10,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4610,1,1,1,6,0,0,1,1,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4611,1,1,0,7,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4612,3,1,2,9,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4613,3,1,1,13,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4614,3,0,1,6,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4615,2,3,2,9,1,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4616,3,1,2,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4617,3,0,1,2,0,0,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4618,3,1,1,13,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4619,3,1,1,11,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4620,3,1,1,11,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4621,2,2,1,9,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4622,2,1,0,2,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4623,1,1,0,11,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4624,1,1,0,11,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4625,2,1,1,13,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4626,1,1,1,5,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4627,2,1,0,12,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4628,3,3,1,9,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4629,1,2,0,3,1,1,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4630,2,1,2,3,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4631,1,1,0,5,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4632,1,2,1,2,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4633,1,0,0,7,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4634,3,1,2,3,1,1,2,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4635,1,1,1,13,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4636,1,0,0,4,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4637,1,1,0,11,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4638,3,3,1,9,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4639,1,2,1,6,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4640,3,2,1,4,0,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4641,3,0,1,4,0,0,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4642,2,1,1,10,0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4643,1,1,1,6,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4644,3,3,1,3,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4645,1,0,0,7,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4646,2,1,1,0,0,1,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4647,1,2,0,9,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4648,2,0,2,6,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4649,2,1,0,2,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4650,3,4,1,9,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4651,3,1,2,11,1,1,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4652,1,1,1,2,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4653,2,2,0,13,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4654,1,2,0,6,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4655,1,1,2,2,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4656,2,1,1,9,0,0,1,1,-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4657,2,1,1,3,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4658,2,2,1,11,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4659,3,1,1,10,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4660,2,1,1,3,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4661,2,1,1,4,0,0,1,0,-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4662,2,1,0,6,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4663,2,1,1,11,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4664,1,0,2,2,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4665,1,1,0,12,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4666,3,0,2,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4667,2,0,1,2,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4668,2,1,0,6,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4669,3,2,1,11,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4670,2,1,0,0,1,1,1,0,-1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4671,1,1,0,5,1,0,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4672,2,1,1,2,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4673,2,1,1,0,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4674,1,1,2,2,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4675,1,2,0,11,1,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4676,1,1,0,11,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4677,1,1,0,7,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4678,2,2,0,10,1,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4679,3,1,1,3,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4680,3,4,2,9,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4681,2,3,0,9,1,0,1,1,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4682,2,1,1,11,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4683,3,1,1,2,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4684,2,1,0,2,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4685,1,1,0,2,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4686,1,1,1,0,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4687,1,1,0,2,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4688,3,1,1,9,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4689,2,1,1,11,0,1,0,1,-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4690,3,1,2,2,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4691,1,0,0,3,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4692,2,2,1,11,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4693,1,0,1,5,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4694,3,1,1,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4695,1,0,0,13,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4696,1,1,1,0,0,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4697,2,1,1,6,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4698,2,1,2,12,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4699,3,2,2,9,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4700,3,2,1,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4701,2,1,2,6,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4702,1,3,1,9,0,1,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4703,3,1,2,2,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4704,2,1,1,10,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4705,1,1,0,0,1,1,1,0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4706,2,1,1,3,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4707,1,1,0,7,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4708,2,1,1,5,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4709,1,1,0,6,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4710,2,2,1,2,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4711,3,1,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4712,2,2,2,9,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4713,3,0,1,2,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4714,3,1,2,7,1,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4715,3,1,2,13,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4716,2,2,0,2,1,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4717,2,1,2,3,1,1,2,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4718,2,3,0,9,1,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4719,2,1,1,11,0,0,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4720,1,1,2,2,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4721,3,2,2,3,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4722,2,1,1,5,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4723,1,2,0,9,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4724,1,1,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4725,2,2,0,3,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4726,2,1,2,5,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4727,2,1,2,7,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4728,1,1,0,3,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4729,1,1,2,0,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4730,2,1,1,6,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4731,1,2,0,9,1,1,1,0,-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4732,1,0,0,4,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4733,3,4,1,11,0,0,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4734,2,1,0,7,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4735,3,2,1,7,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4736,3,1,2,6,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4737,1,1,1,2,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4738,2,1,1,4,0,0,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4739,2,1,1,2,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4740,1,2,0,7,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4741,1,2,1,9,0,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4742,2,1,1,2,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4743,1,1,2,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4744,2,1,1,2,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4745,2,3,1,3,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4746,1,1,0,4,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4747,2,1,2,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4748,2,1,1,13,0,0,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4749,3,2,0,0,1,1,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4750,2,4,1,9,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4751,2,0,2,0,1,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4752,3,1,1,9,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4753,2,1,1,0,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4754,1,1,2,10,1,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4755,2,1,1,12,0,1,1,1,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4756,1,2,0,6,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4757,1,2,1,9,0,0,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4758,2,1,0,13,1,0,2,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4759,1,1,0,6,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4760,3,1,1,6,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4761,3,1,1,11,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4762,1,2,0,9,1,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4763,2,0,1,5,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4764,2,1,1,2,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4765,2,1,1,2,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4766,3,0,1,4,0,0,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4767,3,1,2,0,1,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4768,1,1,0,2,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4769,2,2,0,12,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4770,1,2,0,11,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4771,3,0,1,5,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4772,1,1,0,6,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4773,1,0,0,6,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4774,1,2,0,0,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4775,2,2,1,10,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4776,2,1,1,2,0,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
